Date,Service,Departure station,Arrival station,Average journey time,Number of scheduled trains,Number of cancelled trains,Number of trains delayed at departure,Average delay of late trains at departure,Average delay of all trains at departure,Number of trains delayed at arrival,Average delay of late trains at arrival,Average delay of all trains at arrival,Number of trains delayed > 15min,Average delay of trains > 15min (if competing with flights),Number of trains delayed > 30min,Number of trains delayed > 60min,Pct delay due to external causes,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to rolling stock,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)",Pct of delay train
2021-09-01,National,MARSEILLE ST CHARLES,TOURCOING,300.0,30.0,0.0,3.0,46.87222222,4.323333333,6.0,42.5,6.466666667,6.0,42.5,5.0,1.0,16.66666667,0.0,16.66666667,0.0,33.33333333,33.33333333,10.0
2021-09-01,National,PARIS LYON,AIX EN PROVENCE TGV,184.0,358.0,0.0,44.0,21.20530303,2.344692737,42.0,36.06865079,5.641433892,42.0,36.06865079,16.0,6.0,19.51219512,24.3902439,7.317073170731709,24.3902439,14.63414634,9.756097561,12.290502793296088
2021-09-01,National,PARIS MONTPARNASSE,ST MALO,158.0,98.0,2.0,9.0,12.73333333,0.925347222,9.0,345.3266769288485,4.760763889,8.0,55.45833333,5.0,2.0,22.22222222,22.22222222,22.22222222,11.11111111,0.0,22.22222222,9.375
2021-09-01,National,PARIS LYON,NICE VILLE,359.0,229.0,0.0,21.0,15.14126984,30.62165761769024,24.0,46.07847222,58.47323134889636,24.0,46.07847222,16.0,5.0,33.33333333,37.5,8.333333333,4.166666666666671,4.166666666666671,12.5,9.170305676855897
2021-09-01,National,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,170.0,116.0,0.0,6.0,4.686111111,0.299415205,14.0,345.3266769288485,3.863596491,6.0,30.68611111,2.0,0.0,28.57142857,28.57142857,7.142857143,14.28571429,14.28571429,7.142857143,5.172413793103448
2021-08-01,National,PARIS LYON,VALENCE ALIXAN TGV,133.0,408.0,0.0,54.0,20.28611111,2.5541258169934498,52.0,30.62788462,4.655473856,33.0,40.53333333,21.0,4.0,7.692307692,11.53846154,15.38461538,36.53846154,7.692307692,21.15384615,13.23529411764706
2021-08-01,National,PARIS LYON,NIMES,178.0,313.0,0.0,40.0,18.16,1.989190628,56.0,23.64077381,5.312193823,26.0,36.1275641,14.0,3.0,8.928571429,10.71428571,30.35714286,30.35714286,5.357142857,14.28571429,12.779552715654951
2021-08-01,National,PARIS LYON,LYON PART DIEU,122.0,573.0,1.0,51.0,11.54444444,0.801806527,30.0,25.88944444,1.670600233,20.0,32.26416667,7.0,1.0,17.24137931,10.34482759,6.896551724,13.79310345,31.03448276,20.68965517,8.916083916083917
2021-08-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,213.0,283.0,1.0,36.0,22.9662037,2.763829787,48.0,40.29340278,8.6428487,48.0,40.29340278,20.0,8.0,8.333333333,6.25,22.91666667,27.083333333333297,10.41666667,25.0,12.76595744680851
2021-08-01,National,PARIS EST,NANCY,97.0,245.0,0.0,48.0,6.460416667,1.427210884,19.0,23.42631579,3.187278912,12.0,29.05416667,4.0,0.0,10.52631579,21.05263158,15.78947368,21.05263158,15.78947368,75.91572970554272,19.591836734693878
2021-08-01,National,DIJON VILLE,PARIS LYON,99.0,302.0,0.0,92.0,8.706521739,2.711944444,11.0,45.94545455,1.624166667,10.0,49.09333333,5.0,2.0,36.36363636,27.27272727,0.0,18.18181818,0.0,18.18181818,30.4635761589404
2021-08-01,National,PARIS LYON,DIJON VILLE,97.0,348.0,0.0,35.0,11.05142857,0.96144636,15.0,20.17111111,0.755938697,9.0,24.23518519,2.0,0.0,0.0,6.666666667,0.0,66.66666666666669,13.33333333,13.33333333,10.057471264367816
2021-08-01,National,PARIS NORD,ARRAS,48.0,490.0,2.0,44.0,10.16098485,30.62165761769024,21.0,23.04285714,1.392486339,11.0,34.01818182,3.0,2.0,9.523809524,9.523809524,38.095238095238095,14.28571429,19.04761905,9.523809524,9.01639344262295
2021-08-01,International,GENEVE,PARIS LYON,194.0,157.0,0.0,98.0,3.222789116,2.251061571,10.0,34.145,4.703715499,10.0,34.145,4.0,1.0,20.0,10.0,50.0,10.0,10.0,0.0,62.42038216560509
2021-08-01,National,PARIS MONTPARNASSE,QUIMPER,228.0,247.0,1.0,29.0,8.07183908,0.727303523,12.0,28.41666667,1.62195122,12.0,28.41666667,5.0,0.0,16.66666667,33.33333333,0.0,0.0,8.333333333,41.66666667,11.788617886178862
2021-08-01,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.0,945.0,2.0,315.0,12.49809524,4.064916932,109.0,33.74510703,4.325980912,82.0,40.66890244,36.0,11.0,14.95327103,28.037383177570103,9.345794393,14.018691588785002,4.672897196,28.97196262,33.404029692470836
2021-08-01,National,PARIS LYON,BELLEGARDE (AIN),164.0,201.0,0.0,25.0,17.37933333,1.981177446,28.0,31.91607143,5.921393034825871,22.0,37.06818182,12.0,2.0,21.42857143,28.57142857,10.71428571,28.57142857,10.71428571,0.0,12.437810945273633
2021-08-01,International,PARIS LYON,ZURICH,243.0,100.0,0.0,6.0,8.75,0.308833333,8.0,28.52708333333329,4.172,8.0,28.52708333,2.0,0.0,0.0,14.28571429,28.57142857,28.57142857,28.57142857,0.0,6.0
2021-08-01,International,PARIS LYON,ITALIE,443.0,66.0,1.0,6.0,8.405555556,0.731282051,5.0,49.9,2.492307692,5.0,49.9,2.0,1.0,0.0,33.33333333,33.33333333,33.33333333,0.0,0.0,9.230769230769232
2021-07-01,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,187.0,132.0,0.0,20.0,16.05833333,2.449747475,9.0,36.59259259,5.732828283,9.0,36.59259259,5.0,1.0,22.22222222,22.22222222,0.0,44.44444444,11.11111111,0.0,15.151515151515152
2021-07-01,International,LAUSANNE,PARIS LYON,225.0,121.0,0.0,100.0,4.116,3.500826446,8.0,50.97291667,4.268181818,8.0,50.97291667,6.0,3.0,12.5,37.5,12.5,0.0,25.0,75.91572970554272,82.64462809917356
2021-07-01,National,PARIS EST,REIMS,46.0,192.0,1.0,25.0,10.258,1.407853403,13.0,345.3266769288485,1.788656195,8.0,29.35625,1.0,1.0,25.0,0.0,16.66666667,8.333333333333329,25.0,25.0,13.089005235602095
2021-07-01,National,PARIS LYON,PERPIGNAN,303.0,258.0,5.0,44.0,9.495833333,1.536363636,365.28344208809136,43.152,10.28636364,50.0,43.152,31.0,6.0,34.69387755,22.44897959,14.28571429,22.44897959,0.0,6.12244898,17.391304347826086
2021-07-01,National,PARIS MONTPARNASSE,BREST,230.0,224.0,2.0,41.0,11.07845528,1.91021021,16.0,65.125,5.371621622,16.0,65.125,8.0,4.0,0.0,37.5,0.0,18.75,6.25,37.5,18.46846846846847
2021-07-01,International,PARIS EST,FRANCFORT,235.0,173.0,4.0,22.0,5.381818182,0.821499014,17.0,25.61078431,5.123668639,17.0,25.61078431,4.0,0.0,20.0,13.33333333,40.0,13.33333333,6.666666667,6.666666667,13.017751479289942
2021-07-01,International,PARIS LYON,ZURICH,243.0,115.0,1.0,13.0,17.14615385,1.773538012,14.0,42.28095238,7.071783626,14.0,42.28095238,7.0,4.0,7.692307692,15.38461538,15.38461538,38.46153846,7.692307692,15.38461538,11.403508771929824
2021-07-01,National,CHAMBERY CHALLES LES EAUX,PARIS LYON,194.0,164.0,1.0,113.0,14.68613569,10.10869121,50.0,28.071666666666697,9.942535787,44.0,30.15113636,22.0,1.0,60.0,12.0,10.0,14.000000000000002,4.0,75.91572970554272,69.32515337423312
2021-07-01,National,ARRAS,PARIS NORD,50.0,505.0,24.0,170.0,5.776764706,30.62165761769024,64.0,14.56432292,2.3033957033957004,15.0,34.89333333,7.0,1.0,9.523809524,11.11111111,41.26984127,3.1746031746031704,22.22222222,12.6984127,35.343035343035346
2021-06-01,National,PARIS MONTPARNASSE,LA ROCHELLE VILLE,180.0,180.0,0.0,18.0,13.22592593,1.00712963,11.0,33.63636364,2.908333333,9.0,346.4742866898222,6.0,2.0,9.090909091,9.090909091,9.090909091,27.27272727,18.18181818,75.91572970554272,10.0
2021-06-01,National,PARIS MONTPARNASSE,BREST,231.0,234.0,1.0,39.0,5.641025641,0.784191702,365.28344208809136,39.29166667,2.474248927,12.0,39.29166667,3.0,3.0,25.0,33.33333333,8.333333333,16.66666667,0.0,16.66666667,16.738197424892704
2021-06-01,National,LAVAL,PARIS MONTPARNASSE,84.0,236.0,0.0,69.0,8.614492754,2.484463277,36.0,22.25277778,4.0625,24.0,28.024999999999995,7.0,0.0,8.333333333,44.44444444,2.7777777777777803,27.77777778,11.11111111,5.555555555555561,29.23728813559322
2021-06-01,National,TOURCOING,BORDEAUX ST JEAN,303.0,30.0,0.0,8.0,27.375,7.352777778,6.0,49.8,9.35,6.0,49.79999999999999,4.0,2.0,0.0,16.66666667,0.0,66.66666667,72.0439601026586,16.66666667,26.666666666666668
2021-06-01,National,BORDEAUX ST JEAN,PARIS MONTPARNASSE,142.0,838.0,1.0,213.0,12.87120501,30.62165761769024,97.0,33.17920962,4.881561131,70.0,40.6797619,38.0,11.0,28.125,26.041666666666703,9.375,20.833333333333297,6.25,9.375,25.448028673835125
2021-06-01,National,LILLE,MARSEILLE ST CHARLES,299.0,201.0,0.0,22.0,17.094696969696972,1.645439469320068,32.0,49.589015151515135,8.249834162520736,32.0,50.73281249999999,20.0,8.0,37.5,15.625,9.374999999999998,12.499999999999998,6.249999999999998,18.75,10.945273631840797
2021-06-01,National,MARSEILLE ST CHARLES,TOURCOING,304.0,30.0,0.0,7.0,27.26904762,6.056111111,365.28344208809136,47.64285714,10.61666667,7.0,346.4742866898222,4.0,2.0,14.28571429,28.57142857,14.28571429,28.57142857,0.0,14.28571429,23.333333333333332
2021-06-01,National,PARIS EST,STRASBOURG,125.0,410.0,2.0,63.0,14.97724868,2.414665033,25.0,43.55,2.381576797,23.0,46.28623188,16.0,5.0,8.0,40.0,4.0,28.000000000000004,12.0,8.0,15.441176470588236
2021-05-01,National,GRENOBLE,PARIS LYON,180.0,171.0,15.0,7.0,24.57142857,1.105021368,12.0,29.4125,3.936431624,4.0,60.1,3.0,1.0,16.66666667,25.0,25.0,0.0,8.333333333,25.0,4.487179487179487
2021-05-01,National,PARIS LYON,ANNECY,221.0,140.0,10.0,6.0,13.855555555555602,0.471410256,7.0,36.71428571,5.015384615,7.0,36.71428571,3.0,0.0,14.28571429,71.42857143,0.0,14.28571429,0.0,0.0,4.615384615384616
2021-05-01,National,TOURCOING,BORDEAUX ST JEAN,298.0,30.0,9.0,1.0,31.0,1.476190476,2.0,27.85,4.176190476,2.0,27.85,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,4.761904761904762
2021-05-01,National,AIX EN PROVENCE TGV,PARIS LYON,188.0,426.0,33.0,282.0,7.153191489,5.184393554,34.0,45.5622549,4.891560645,34.0,346.4742866898222,20.0,8.0,26.47058824,8.823529412,11.76470588,8.823529412,2.941176471,75.91572970554272,71.7557251908397
2021-05-01,National,MONTPELLIER,PARIS LYON,208.0,246.0,15.0,89.0,11.5241573,3.323071325,32.0,45.0078125,8.186390102,32.0,45.0078125,15.0,9.0,34.375,31.25,12.5,6.25,9.375,6.25,38.52813852813853
2021-05-01,International,STUTTGART,PARIS EST,220.0,88.0,0.0,10.0,4.363333333,0.501532567,3.0,58.22222222222219,-0.408812261,3.0,58.22222222,3.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,11.363636363636363
2021-05-01,National,PARIS MONTPARNASSE,ST MALO,163.0,88.0,6.0,3.0,4.45,-0.168495935,7.0,31.18809524,2.264634146,5.0,38.70333333,3.0,0.0,28.57142857,14.28571429,14.28571429,28.57142857,0.0,14.28571429,3.6585365853658534
2021-05-01,National,LYON PART DIEU,MONTPELLIER,114.0,231.0,2.0,77.0,9.970995671,3.419723435,26.0,27.902564102564096,2.193158661,19.0,33.4122807,7.0,2.0,16.0,60.0,8.0,0.0,0.0,75.91572970554272,33.624454148471614
2021-05-01,National,PARIS LYON,NICE VILLE,355.0,223.0,16.0,16.0,17.67291667,1.042109501,365.28344208809136,58.54916667,5.624637681,20.0,58.54916667,14.0,7.0,55.00000000000001,20.0,5.0,5.0,5.0,10.0,7.729468599033816
2021-05-01,National,REIMS,PARIS EST,46.0,208.0,23.0,46.0,4.860507246,1.293603604,17.0,14.99509804,58.47323134889636,4.0,36.3,1.0,1.0,14.28571429,21.42857143,35.71428571,14.28571429,7.142857143,7.142857143,24.864864864864867
2021-05-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,211.0,238.0,32.0,21.0,11.21666667,1.010517799,38.0,345.3266769288485,7.505097087,38.0,32.19035088,12.0,3.0,26.31578947,21.05263158,10.52631579,5.263157895,5.263157895,31.57894737,10.194174757281553
2021-05-01,National,LE MANS,PARIS MONTPARNASSE,60.0,410.0,30.0,118.0,7.388841808,2.29372807,43.0,345.3266769288485,2.567061404,19.0,36.21929825,10.0,2.0,23.80952381,21.428571428571395,16.66666667,16.66666667,7.142857143,14.28571429,31.05263157894737
2021-05-01,International,PARIS EST,STUTTGART,213.0,77.0,2.0,9.0,6.766666667,0.939555556,1.0,19.23333333,58.47323134889636,1.0,19.23333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,12.0
2021-05-01,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,64.0,422.0,26.0,113.0,6.2,1.896422559,42.0,23.50753968,3.258838384,18.0,42.05092593,10.0,4.0,17.5,27.500000000000004,10.0,15.0,10.0,20.0,28.535353535353536
2021-05-01,National,DOUAI,PARIS NORD,76.0,171.0,1.0,54.0,5.070061728,1.685897436,41.0,14.23658537,4.162426036,12.0,26.60555556,3.0,0.0,15.0,30.0,25.0,0.0,17.5,12.5,31.76470588235294
2021-05-01,National,AVIGNON TGV,PARIS LYON,166.0,434.0,28.0,236.0,6.602118644,3.802175698,45.0,31.01888889,4.252955665,32.0,38.32291667,16.0,5.0,24.44444444,15.55555556,15.55555556,8.888888888888891,2.222222222,33.33333333,58.128078817733986
2021-05-01,International,PARIS LYON,ITALIE,425.0,62.0,0.0,4.0,18.02916667,1.043548387,4.0,30.125,0.596774194,4.0,30.125,2.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,6.451612903225806
2021-04-01,National,ST MALO,PARIS MONTPARNASSE,165.0,84.0,23.0,2.0,1.833333333,-0.000546448,3.0,19.96111111,0.832513661,1.0,31.21666667,1.0,0.0,0.0,33.33333333,0.0,66.66666667,0.0,0.0,3.278688524590164
2021-04-01,National,ST PIERRE DES CORPS,PARIS MONTPARNASSE,63.0,433.0,151.0,63.0,7.91031746,1.950059312,31.0,20.85537634,2.689442467,15.0,33.95333333,7.0,1.0,20.68965517,20.68965517,13.79310345,20.68965517,6.896551724,17.24137931,22.340425531914892
2021-04-01,International,PARIS LYON,ZURICH,244.0,86.0,44.0,2.0,1.275,-0.140079365,1.0,27.38333333,2.233730159,1.0,27.38333333,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,4.761904761904762
2021-04-01,National,LYON PART DIEU,MONTPELLIER,114.0,235.0,40.0,60.0,118.28872062060988,2.6370085470085503,12.0,31.42361111,0.514102564,7.0,44.25238095,5.0,1.0,50.0,16.66666667,0.0,8.333333333,0.0,25.0,30.76923076923077
2021-04-01,National,PARIS LYON,CHAMBERY CHALLES LES EAUX,174.0,145.0,57.0,3.0,11.327777777777802,30.62165761769024,4.0,35.1375,1.060227273,3.0,41.82777778,2.0,0.0,25.0,25.0,0.0,50.0,0.0,0.0,3.4090909090909087
2021-04-01,National,PARIS MONTPARNASSE,QUIMPER,227.0,228.0,77.0,12.0,7.6375,0.16799117,4.0,22.75,0.592715232,4.0,22.75,0.0,0.0,25.0,50.0,0.0,0.0,25.0,0.0,7.9470198675496695
2021-04-01,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,174.0,187.0,79.0,3.0,18.66666667,0.50632716,10.0,30.01,3.763425926,7.0,37.23809524,3.0,1.0,50.0,0.0,10.0,30.0,0.0,10.0,2.7777777777777777
2021-04-01,International,ZURICH,PARIS LYON,244.0,86.0,46.0,9.0,1.212962963,0.740416667,0.0,345.3266769288485,-1.62625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5
2021-04-01,National,STRASBOURG,PARIS EST,125.0,396.0,119.0,70.0,10.43928571,30.62165761769024,21.0,35.13888889,2.261352657,14.0,45.95952381,7.0,4.0,23.80952381,47.61904762,9.523809524,14.28571429,0.0,4.761904762,25.27075812274368
2021-03-01,National,PARIS LYON,ANNECY,220.0,117.0,4.0,6.0,5.474999999999999,0.096312684,1.0,19.0,2.469026549,1.0,19.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,5.3097345132743365
2021-03-01,National,PARIS LYON,NIMES,176.0,116.0,6.0,5.0,2.74,0.034545455,6.0,42.64166667,2.646666667,6.0,42.64166667,4.0,2.0,33.33333333,16.66666667,16.66666667,33.33333333,0.0,0.0,4.545454545454546
2021-03-01,National,DOUAI,PARIS NORD,75.0,216.0,15.0,57.0,6.782163743,1.9769166666666704,33.0,15.49292929,2.370666667,10.0,28.563333333333297,1.0,0.0,21.875,6.25,56.25,6.25,9.375,0.0,28.35820895522388
2021-03-01,National,PARIS LYON,MONTPELLIER,206.0,117.0,7.0,5.0,2.74,30.62165761769024,7.0,345.3266769288485,2.362878788,7.0,36.72380952,4.0,1.0,28.57142857,28.57142857,14.28571429,28.57142857,0.0,0.0,4.545454545454546
2021-03-01,National,PARIS LYON,DIJON VILLE,96.0,261.0,6.0,18.0,12.51203704,0.527320261,12.0,58.0625,2.323137255,9.0,73.17777778,7.0,6.0,50.0,33.33333333,16.66666667,0.0,0.0,75.91572970554272,7.0588235294117645
2021-03-01,National,MACON LOCHE,PARIS LYON,97.0,239.0,5.0,144.0,118.28872062060988,6.49806867,43.0,33.16046512,5.172889843,38.0,35.75833333,10.0,5.0,58.13953488,6.976744186,13.95348837,6.976744186,9.302325581395351,4.651162791,61.53846153846154
2021-03-01,National,AIX EN PROVENCE TGV,PARIS LYON,187.0,273.0,16.0,43.0,8.159302326,1.280869001,10.0,71.96833333,1.231387808,10.0,71.96833333,7.0,6.0,30.0,30.0,0.0,20.0,0.0,20.0,16.731517509727624
2021-03-01,International,PARIS LYON,ZURICH,244.0,88.0,4.0,5.0,21.43,0.468849206,3.0,61.18888888888889,3.557738095,3.0,61.18888889,1.0,1.0,0.0,33.33333333,0.0,0.0,0.0,66.66666667,5.952380952380952
2021-03-01,National,NANTES,PARIS MONTPARNASSE,159.0,233.0,3.0,38.0,9.781578947,1.683187773,14.0,25.36547619,2.272780204,9.0,32.11296296,4.0,0.0,14.28571429,42.85714286,7.142857143,14.28571429,0.0,21.42857143,16.52173913043478
2021-03-01,National,LAVAL,PARIS MONTPARNASSE,85.0,254.0,5.0,50.0,10.76433333,1.986278447,24.0,24.17152778,1.742168675,13.0,35.58589744,6.0,1.0,20.83333333,16.66666667,20.83333333,25.0,0.0,16.66666667,20.080321285140563
2021-02-01,National,LYON PART DIEU,MONTPELLIER,114.0,210.0,0.0,76.0,11.56403509,4.28015873,20.0,46.95583333,4.59547619,17.0,52.86862745,11.0,4.0,15.0,40.0,15.0,10.0,72.0439601026586,5.0,36.19047619047619
2021-02-01,National,LYON PART DIEU,LILLE,191.0,214.0,1.0,105.0,118.28872062060988,6.0144757433489815,27.0,58.89448717948716,8.289984351,27.0,59.22407407407405,18.0,10.0,29.62962962962965,25.925925925925945,3.703703703703707,22.222222222222246,18.51851851851849,0.0,49.29577464788733
2021-02-01,National,LYON PART DIEU,MARNE LA VALLEE,107.0,252.0,1.0,124.0,12.46223118,6.233798141,36.0,59.14861111,8.399667995,35.0,60.445238095238096,22.0,12.0,30.555555555555603,25.0,5.555555555555561,22.22222222,13.88888889,2.7777777777777803,49.40239043824701
2021-02-01,National,PARIS EST,REIMS,46.0,188.0,3.0,16.0,6.051041667,0.501449275,14.0,22.10833333,1.7910326086956505,5.0,40.49666667,4.0,0.0,28.57142857,21.42857143,7.142857143,35.71428571,0.0,7.142857143,8.64864864864865
2021-01-01,National,PARIS LYON,BELLEGARDE (AIN),167.0,173.0,0.0,9.0,10.21666667,0.268015414,19.0,23.59035088,4.311560694,11.0,29.72272727,4.0,0.0,57.894736842105296,15.78947368,21.05263158,5.263157895,0.0,0.0,5.202312138728324
2021-01-01,National,LYON PART DIEU,MARSEILLE ST CHARLES,104.0,376.0,0.0,125.0,14.54826667,4.873670213,50.0,37.791,6.111702127659569,41.0,43.02357724,20.0,9.0,42.85714286,16.32653061,12.24489796,18.36734694,4.081632653,6.12244898,33.244680851063826
2021-01-01,International,PARIS LYON,ITALIE,425.0,62.0,1.0,1.0,1.816666667,-0.086612022,4.0,57.125,1.43442623,4.0,57.125,3.0,1.0,0.0,25.0,25.0,25.0,0.0,25.0,1.639344262295082
2021-01-01,National,ARRAS,PARIS NORD,50.0,501.0,0.0,234.0,6.652777778,3.11839654,105.0,17.05492063,4.589720559,36.0,30.125,14.0,0.0,24.50980392,20.58823529,13.7254902,20.58823529,14.70588235,5.882352941,46.706586826347305
2021-01-01,National,PARIS LYON,MARSEILLE ST CHARLES,192.0,399.0,0.0,30.0,9.563333333,0.360526316,36.0,36.09398148,4.077360067,36.0,36.09398148,17.0,5.0,50.0,23.52941176,11.76470588,8.823529412,0.0,5.882352941176469,7.518796992481203
2021-01-01,National,PARIS MONTPARNASSE,POITIERS,96.0,508.0,2.0,43.0,29.297674418604696,2.084123847,47.0,35.39432624,4.443774704,29.0,50.31436782,16.0,10.0,29.78723404,25.531914893617003,14.89361702,4.255319149,10.63829787,14.89361702,8.49802371541502
2021-01-01,International,PARIS LYON,FRANCFORT,231.0,127.0,7.0,12.0,21.94583333,1.969444444,11.0,54.3469697,6.722222222,11.0,54.3469697,3.0,3.0,37.5,12.5,25.0,25.0,0.0,0.0,10.0
2021-01-01,National,RENNES,LYON PART DIEU,241.0,50.0,0.0,8.0,19.70208333,3.185416667,10.0,46.14166667,7.780902778,10.0,46.14166667,8.0,1.0,10.0,10.0,10.0,20.0,50.0,0.0,16.0
2021-01-01,International,ZURICH,PARIS LYON,244.0,102.0,0.0,45.0,1.7451851851851905,1.201030928,13.0,60.610256410256405,5.079037801,13.0,60.61025641,9.0,4.0,30.76923077,23.07692308,23.07692308,15.38461538,7.692307692,0.0,44.11764705882353
2021-01-01,National,MARSEILLE ST CHARLES,LILLE,286.0,174.0,0.0,13.0,3.687179487179485,0.2713601532567049,20.0,43.70769230769231,6.009578544061302,20.0,44.56916666666666,11.0,5.0,45.0,19.99999999999998,10.000000000000004,14.999999999999988,72.0439601026586,5.000000000000004,7.471264367816093
2021-01-01,National,MARSEILLE ST CHARLES,MARNE LA VALLEE,211.0,245.0,0.0,31.0,7.215591398,0.858095238,31.0,44.41236559,6.026190476,31.0,44.41236559,15.0,6.0,41.93548387,12.903225806451598,16.12903226,6.4516129032258105,6.4516129032258105,16.12903226,12.653061224489795
2020-12-01,National,LYON PART DIEU,RENNES,235.0,67.0,4.0,53.0,3.227044025,2.695767196,3.0,19.01111111,3.751587302,3.0,346.4742866898222,0.0,0.0,0.0,33.33333333,0.0,66.66666667,0.0,0.0,84.12698412698413
2020-12-01,National,DUNKERQUE,PARIS NORD,129.0,134.0,7.0,3.0,34.66666667,0.818897638,13.0,33.13589744,4.855774278,7.0,50.74285714,6.0,2.0,46.15384615,46.15384615,0.0,7.692307692,0.0,0.0,2.3622047244094486
2020-12-01,National,MARSEILLE ST CHARLES,LILLE,282.0,122.0,9.0,63.0,2.812962963,1.361946903,12.0,33.76388889,5.401032448,12.0,33.76388889,6.0,2.0,66.66666667,16.66666667,0.0,8.333333333,72.0439601026586,8.333333333,55.75221238938053
2020-12-01,National,TOULON,PARIS LYON,246.0,178.0,10.0,86.0,4.151550388,1.970634921,16.0,41.96979167,2.957837302,16.0,41.96979167,11.0,3.0,50.0,25.0,18.75,6.25,0.0,0.0,51.19047619047619
2020-12-01,National,LYON PART DIEU,MONTPELLIER,114.0,169.0,8.0,128.0,3.876041667,3.041097308,16.0,50.07291667,4.945341615,11.0,67.22878788,5.0,2.0,12.5,25.0,0.0,25.0,25.0,12.5,79.5031055900621
2020-12-01,National,BELLEGARDE (AIN),PARIS LYON,166.0,136.0,6.0,72.0,2.943287037,1.496666667,4.0,41.2375,0.551282051,4.0,41.2375,3.0,1.0,25.0,25.0,25.0,25.0,0.0,0.0,55.38461538461539
2020-12-01,National,PARIS MONTPARNASSE,LE MANS,56.0,391.0,20.0,86.0,7.949418605,1.509838275,365.28344208809136,15.14642857,3.011680144,18.0,31.46111111,4.0,2.0,33.33333333,20.83333333,27.08333333,8.333333333,10.41666667,0.0,23.180592991913745
2020-12-01,National,PARIS MONTPARNASSE,ANGOULEME,129.0,247.0,12.0,58.0,7.406609195,1.433900709,18.0,37.76018519,3.355673759,12.0,50.26388889,9.0,3.0,61.11111111,5.555555556,11.11111111,5.555555556,16.66666667,0.0,24.680851063829788
2020-12-01,National,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,80.0,170.0,6.0,52.0,1.498717949,0.182621951,6.0,24.30277778,-0.144004065,5.0,26.94,1.0,0.0,50.0,16.66666667,0.0,33.33333333,0.0,0.0,31.70731707317073
2020-12-01,National,GRENOBLE,PARIS LYON,180.0,125.0,10.0,4.0,24.25,0.843478261,7.0,25.42619048,2.312898551,6.0,27.7,1.0,0.0,28.57142857,28.57142857,42.85714286,0.0,0.0,0.0,3.4782608695652173
2020-12-01,National,PARIS LYON,BESANCON FRANCHE COMTE TGV,129.0,122.0,9.0,41.0,1.415853659,0.280530973,9.0,27.92037037,2.707522124,7.0,32.78809524,2.0,1.0,44.44444444,22.22222222,0.0,33.33333333,0.0,0.0,36.283185840707965
2020-12-01,National,MARNE LA VALLEE,MARSEILLE ST CHARLES,209.0,157.0,14.0,117.0,4.412108262,3.491491841,11.0,74.0,6.922960373,11.0,74.0,7.0,3.0,54.54545455,9.090909091,0.0,36.36363636,0.0,0.0,81.81818181818183
2020-12-01,National,PARIS LYON,NICE VILLE,357.0,137.0,6.0,26.0,6.036538462,0.800254453,9.0,49.36111111,3.125699746,9.0,49.36111111,7.0,2.0,37.5,12.5,12.5,37.5,0.0,0.0,19.84732824427481
2020-12-01,National,DIJON VILLE,PARIS LYON,98.0,271.0,17.0,185.0,3.706396396,2.648753281,11.0,40.07575758,0.977690289,9.0,46.26481481,6.0,2.0,54.54545455,27.27272727,9.090909091,0.0,0.0,9.090909091,72.83464566929135
2020-11-01,International,FRANCFORT,PARIS EST,220.0,74.0,7.0,60.0,2.932222222,2.541044776,7.0,29.34285714,4.020646766,7.0,29.34285714,2.0,0.0,28.57142857,28.57142857,42.85714286,0.0,0.0,0.0,89.55223880597015
2020-11-01,International,BARCELONA,PARIS LYON,313.0,25.0,0.0,2.0,0.833333333,-4.618666667,3.0,345.3266769288485,10.28,3.0,73.99444444,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0
2020-11-01,National,PARIS MONTPARNASSE,LE MANS,57.0,189.0,21.0,30.0,2.89,30.62165761769024,31.0,9.033870968,2.366765873,3.0,20.66111111,0.0,0.0,10.0,26.66666667,40.0,20.0,0.0,3.333333333,17.857142857142858
2020-11-01,National,LA ROCHELLE VILLE,PARIS MONTPARNASSE,167.0,68.0,11.0,9.0,1.722222222,0.271929825,5.0,16.31,58.47323134889636,3.0,19.42222222,0.0,0.0,40.0,20.0,40.0,0.0,0.0,0.0,15.789473684210526
